2656,조건부자본증권,208,-13,-5,2,-6,-2,3,4,20
2657,조기상환위험,2,0,0,0,0,0,0,0,0
2658,조달금리,392,-5,-11,19,16,-1,-3,-6,-4
2659,종신보험,756,-2,-13,-23,4,1,-13,2,0
2660,주가수익률,64069,-5323,-4916,-4564,-4266,-3990,-3747,-3552,-3368
2661,주가조작,772,19,65,-35,83,9,105,54,-7
2662,주가지수선물거래 ,1,0,0,0,0,0,0,0,0
2663,주가지수연계펀드,6,0,0,0,7,-1,0,-1,-1
2664,주가지수옵션거래,0,0,0,0,0,0,0,0,0
2665,주권비상장법인,7,0,-1,-1,0,0,0,-1,1
2666,주식대량보유공시제도,6,2,0,-1,-1,-1,-1,0,0
2667,주식예탁증서,92,-3,-3,-5,-3,-6,8,-2,-1
2668,주식회사,10470,-213,-220,39,-146,-107,123,-107,-207
2669,주주권행사,2153,-76,-28,-49,-140,-153,-138,-117,-124
2670,주주총회,12866,-95,997,2451,-643,-770,-546,-857,-771
2671,주채권은행제도,0,0,0,0,0,0,0,0,0
2672,주채무계열,45,-4,-3,-2,-2,16,-4,-3,-4
2673,주택담보인정비율,353,19,29,-10,0,-6,69,61,23
2674,주택저당증권,231,-8,-17,207,63,-19,-23,-8,-25
2675,주택채권입찰제,11,0,-1,-1,0,-1,-1,2,-1
2676,주택청약종합저축,474,6,-18,-13,-21,26,-12,-12,-1
2677,중국 A주시장,27,1,0,-2,-2,-1,-2,2,-1
2678,중국 B주시장,0,0,0,0,0,0,0,0,0
2679,중도금,4246,-192,-183,-99,-116,10,69,113,-115
2680,즉시연금,388,-26,-20,-21,-25,-21,-20,-19,-18
2681,즉시연금보험,14,0,-1,-1,-1,0,1,-1,-1
2682,증거금,612,16,42,98,104,29,153,188,43
2683,지급여력비율,280,-3,0,7,11,-12,-17,-5,-4
2684,지급준비율,577,43,-11,33,-4,-30,-39,-37,-41
2685,지불준비금,15,-1,0,1,1,0,-1,-1,-1
2686,지수연동정기예금,0,0,0,0,0,0,0,0,0
2687,지역상생보증펀드,0,0,0,0,0,0,0,0,0
2688,질권,145,-4,-5,0,-4,3,9,46,23
2689,차관계약서 ,4,0,0,0,0,0,0,0,0
2690,차금결제,0,0,0,0,0,0,0,0,0
2691,차명계좌 ,726,0,5,10,0,48,4,-15,-30
2692,차액결제시스템,0,0,0,0,0,0,7,0,0
2693,차익거래,746,-31,-19,-23,6,-31,0,-38,-17
2694,차입축소,10,0,-1,-1,-1,-1,-1,-1,-1
2695,창업엑셀러레이터,0,0,0,0,0,0,0,0,0
2696,창의자본,5,0,0,0,0,0,0,0,8
2697,채권시가평가제,0,0,0,0,0,0,0,0,0
2698,채권시장안정펀드,5,0,0,541,290,47,-17,-28,-43
2699,채권유예기간,0,0,0,0,0,0,0,0,0
2700,채권최고액,34,3,0,-3,0,2,3,14,-2
2701,채권추심업무 ,14,-1,0,0,2,10,-2,0,-2
2702,채권회수율,6,0,0,0,0,0,0,0,0
2703,채무 증권,2499,-51,-46,68,80,2,41,9,0
2704,채무면제ㆍ유예상품,0,0,0,0,0,0,0,0,0
2705,청년창업펀드,135,-2,-4,-10,1,-10,-8,-6,-8
2706,청약부금,38,4,0,2,-3,0,4,-2,0
2707,청약예금,69,1,-1,1,-5,6,5,-3,-2
2708,체결강도,49465,-4122,-3805,-3533,-3298,-3092,-2910,-2748,-2602
2709,총부채원리금상환비율,1010,-52,-36,-73,-70,-65,-57,-55,31
2710,총자산이익율ㆍ자기자본순이익율,0,0,0,0,0,0,0,0,0
2711,총주주수익률,21,-2,-2,0,-2,4,-1,-2,-1
2712,최유리지정가호가,0,0,0,0,0,0,0,0,0
2713,추심,1108,19,38,-7,16,0,3,7,0
2714,추심어음,0,0,0,0,0,0,0,0,0
2715,출금전표 ,6,0,1,0,0,0,2,0,5
2716,카멜,879,6,-26,-20,-46,-45,-9,-3,-2
2717,카페라떼 효과,33,-1,1,-2,0,-1,-2,-2,1
2718,캘린더 스프레드,2,0,0,5,1,1,-1,1,-1
2719,캥거루본드,13,-1,0,1,0,10,2,-1,4
2720,커버드 워런트,5,0,0,0,0,0,0,3,0
2721,커피출레이션,0,0,0,0,0,0,0,0,0
2722,컨벡시티,0,0,0,0,0,0,0,0,0
2723,컨소시엄,12233,-403,-227,-216,-62,-46,75,72,-183
2724,컴파운드 옵션,2,0,0,0,0,0,0,0,1
2725,코리안페이퍼,3,0,0,2,0,0,1,0,1
2726,코스닥,45641,-995,-765,845,-750,-1571,-1083,-1133,-1108
2727,코스트에버리지,338,3,-2,-16,-3,-3,-18,-8,-12
2728,코스피200,1357,29,-15,268,57,-25,65,13,1
2729,코픽스,706,-34,-28,-11,-10,-17,1,11,-13
2730,콘탱고,2,0,0,2,49,18,10,-2,-2
2731,콜,5643,-27,80,860,60,-25,-67,-112,-57
2732,콜 오버,47,4,0,-4,-3,-3,-2,-3,-2
2733,콜 온 어 풋,0,0,0,0,0,0,0,0,0
2734,콜금리,42,8,0,0,-3,-1,-3,-3,11
2735,콜오버,0,0,0,0,0,0,0,0,0
2736,콜옵션,969,-49,-54,-45,-42,-1,18,-27,-32
2737,쿠폰금리,96,-7,-5,-6,-5,2,-3,0,0
2738,쿼드러플 위칭데이,18,0,-2,1,-1,-1,3,-1,-1
2739,퀀트펀드,19,-2,-1,3,-1,-1,-1,-1,-1
2740,큐싱,2,1,0,0,6,-1,1,-1,-1
2741,크레디트디폴트스와프,2,0,0,2,0,0,0,0,0
2742,크리스마스 트리 스프레드 전략,0,0,0,0,0,0,0,0,0
2743,클린펀드,0,0,0,0,0,0,0,0,0
2744,키코,1408,-25,-7,-24,-46,-37,12,-36,-28
2745,탄소배출권,556,-30,-19,-12,-2,4,-13,-4,11
2746,탄소펀드,5,0,0,0,0,1,0,0,5
2747,통안채,236,-6,-11,6,6,-6,-6,-6,-9
2748,통정거래,8,-1,-1,-1,-1,0,0,0,1
2749,퇴직금 중간정산제,2,0,0,1,0,0,0,0,0
2750,퇴직연금 지배구조,47,-2,-2,-3,-3,3,0,-1,0
2751,퇴직연금제,234,-11,-8,-15,-4,-14,-5,5,-1
2752,투자 vintage,2,0,1,0,0,0,1,1,1
2753,투자경고종목 지정제도,0,0,0,0,0,0,0,0,0
2754,투자신탁회사,47,-2,-4,1,-3,-1,-2,-1,1
2755,투자심리선,0,0,0,0,0,0,0,0,0
2756,투자원금평잔,0,0,0,0,0,0,0,0,0
2757,투자은행,9123,-151,59,73,-60,-200,-82,-13,-143
2758,투자자보호,2041,-19,11,-46,-59,-13,15,55,-37
2759,트레이너지수,0,0,0,0,0,0,0,0,0
2760,트리플 강세,74,-5,-3,3,4,-4,-3,-2,-3
2761,특별부가세,24,-2,-2,-2,5,-2,-2,-2,-2
2762,특별수선충당금,4,1,0,0,0,0,0,0,2
2763,특별회계,4416,-174,-218,-38,-72,-9,-90,-115,-134
2764,특수은행,246,3,2,-1,42,1,-14,-11,-9
2765,특약,2160,-9,-16,-10,-8,46,-28,-13,-20
2766,티보,492,-16,-22,-14,-11,-27,-7,11,-10
2767,파산,5782,-71,-86,271,457,130,222,271,-42
2768,파산제도,54,-3,-3,-3,0,-1,-3,-3,-2
2769,파생결합증권,1677,-63,-74,31,-7,-64,-30,14,-39
2770,파생금융상품,385,-8,-9,-6,-6,-21,-19,-11,-14
2771,파생금융상품양도세,0,0,0,0,0,0,0,0,0
2772,파생상품,3403,15,-90,51,27,-25,75,9,-114
2773,패닉셀링,10,-1,0,21,13,0,4,-3,16
2774,팬더본드,0,0,0,0,0,0,0,0,0
2775,팻 핑거,3,0,0,0,1,1,1,0,0
2776,펀드 보수 수수료,541,-23,-7,-19,-18,-22,-2,15,-4
2777,펀드 상호인증제,0,0,0,0,0,0,0,0,0
2778,펀드런 ,31,66,22,2,2,-8,-7,-3,-8
2779,펀드보수,65,-5,3,-3,-4,-3,1,-2,-1
2780,펀드슈퍼마켓,60,-5,1,-4,-4,0,-4,6,-3
2781,펀드이동제,0,0,0,0,0,0,0,0,0
2782,펀드패스포트,47,7,0,-1,-4,23,-4,-3,-5
2783,평균수익률,1255,-18,-38,-33,-42,-34,-10,-26,-24
2784,포용금융,527,120,5,12,-14,-38,-25,-22,-29
2785,포타슈랑스 ,0,0,0,0,0,0,0,0,0
2786,포페이팅 ,3,0,0,0,0,0,0,0,0
2787,포합주식,1,0,0,0,0,0,0,0,0
2788,폰지사기,66,71,34,4,6,-10,-2,13,3
2789,표지어음,29,-1,-1,6,-2,0,2,6,0
2790,푸드 마일리지,66,0,-2,-2,2,6,-2,-3,-3
2791,풋백옵션,59,-5,-3,-1,-1,-3,-1,5,-1
2792,풋옵션,389,-15,-15,10,24,-19,-7,-15,-11
2793,풋콜레이쇼,0,1,0,0,0,0,0,0,0
2794,프라이머리 CBO,47,4,0,68,108,31,8,-15,-11
2795,프라이머리 딜러,11,-1,-1,13,2,-1,-2,3,-2
2796,프라이빗 뱅킹,233,-7,-3,-2,-11,9,-1,5,-8
2797,프라임레이트,1,0,1,0,0,1,0,0,0
2798,프라임브로커,82,48,54,10,16,-2,7,16,-7
2799,프로그램 매매,2631,-82,-112,185,-102,-92,-47,-104,-91
2800,프로젝트 파이낸싱,1490,13,0,-35,22,-18,-21,-11,-47
2801,프로젝트융자와 프로그램융자 ,0,0,0,0,0,0,0,0,0
2802,프리 IPO,722,6,-11,-22,-27,-3,45,43,0
2803,프리보드,13,-1,-1,0,-1,-1,0,0,-1
2804,프리본드 ,0,0,0,0,0,0,0,0,0
2805,프리워크아웃,79,-5,-6,-5,51,-2,-6,-2,-6
2806,피봇,73,1,0,-2,-2,-6,-3,1,-3
2807,피셔의 분리 이론,0,0,0,0,0,0,0,0,0
2808,핀테크,11413,-207,-448,-365,-297,-192,-73,-10,-271
2809,하이브리드 카드,345,-11,-22,0,7,1,13,32,-16
2810,하이브리드채권,2,0,0,0,1,2,1,1,1
2811,하이일드펀드,23,0,-1,0,-1,0,4,4,3
2812,한국금융투자협회,397,-12,-4,-13,-12,-18,-2,-17,-16
2813,한국벤처투자,495,-16,-1,7,22,17,18,13,-11
2814,한국산업은행,613,-22,-35,11,28,53,32,1,-20
2815,한국선물거래소,9,-1,-1,1,-1,-1,-1,-1,-1
2816,한국성장금융,402,6,-3,-7,-4,0,2,-8,-20
2817,한국소비자보호원,36,0,4,0,-3,-3,-2,-2,-2
2818,한국소비자원,4209,-50,-113,-123,-166,-106,-90,-30,-38
2819,한국수출입은행,1610,-46,38,-10,58,45,-52,-57,-26
2820,한국은행 환매조건부채권금리,2,0,0,1,0,0,1,0,0
2821,한국은행법,59,-4,-4,32,45,5,11,0,-6
2822,한국정책금융공사,6,0,0,1,0,0,0,0,0
2823,한국투자공사,477,-30,-6,-2,0,4,-30,10,-7
2824,한국형 변동성지수,0,0,0,0,0,0,0,0,2
2825,한도거래,23,-1,-1,7,6,-2,-3,-2,-1
2826,할부금융,512,0,-1,-10,11,-18,-3,-4,-8
2827,합성선물,3,0,0,0,0,0,0,1,0
2828,핫머니,17,-1,1,0,2,-1,3,3,0
2829,항공기펀드,5,4,2,0,-1,-1,-1,0,2
2830,항변권,54,-1,5,-4,-4,-1,-1,-1,-1
2831,해약환급금,244,-6,-17,2,18,-15,-13,15,-13
2832,햇살론,481,48,2,6,37,-19,11,-5,-12
2833,행동주의 펀드,1810,-66,66,35,-113,-112,-93,-103,-112
2834,행사 가격,20774,-95,413,366,185,-240,23,45,99
2835,헤드라인공포,0,0,0,0,0,0,0,0,0
2836,헤지펀드,2149,71,27,-17,-29,-47,-3,5,-79
2837,헤징,82,-5,4,4,-3,6,5,1,-1
2838,현대 포트폴리오 이론,8,0,1,-1,0,0,4,3,0
2839,현물가격,253,20,0,13,3,4,10,2,11
2840,현물시장,149,3,0,38,16,10,-3,-5,-9
2841,협조융자,48,-1,6,-3,-3,5,2,-2,-4
2842,혼합주,32,20,-1,-3,12,-4,-4,-1,-2
2843,홀딩스,18143,-366,-601,-372,-451,-635,-380,-365,-670
2844,홍콩 H지수,287,-6,7,13,-6,-4,-5,4,-22
2845,화환어음,0,0,0,0,0,0,0,0,0
2846,환매조건부채권,440,13,42,376,188,-6,35,50,-29
2847,환승론,1,0,0,0,1,1,0,0,0
2848,환어음,16,2,37,6,-2,-3,2,-4,-4
2849,환치기,762,40,-56,-58,-55,-48,-28,-35,-48
2850,환테크,110,-6,-4,-5,0,-6,-3,-6,-2
2851,환포지션,16,1,-1,40,-3,-1,-3,1,-4
2852,황금주,115,-6,-8,-7,0,4,-2,12,47
2853,회사채담보부증권,8,1,-1,2,0,-1,8,-1,-1
2854,회전대출,0,0,0,0,2,0,0,0,0
2855,효력상실,672,-9,-30,-25,-29,6,16,7,-26
2856,후강퉁,88,-2,-3,-2,-2,-1,-4,-1,-4
2857,후순위채권,158,-12,6,-4,3,-5,-2,-4,-4
2858,휴면계좌,95,-7,58,-5,-9,-6,8,12,-9
2859,휴면보험금,100,20,-8,-9,-9,-7,-7,-6,-7
2860,0.5인 가구,16,-1,-1,-1,-1,-1,0,2,1
2861,88만원세대,142,3,5,-9,-9,-4,-4,-5,-4
2862,D-트라우마,0,0,0,0,1,0,0,0,0
2863,PSD학위,0,0,0,0,0,0,0,0,0
2864,smoking gun,12,1,-1,0,-1,0,-1,-1,0
2865,경험의 함정,10,-1,1,-1,1,-1,-1,1,0
2866,고령화사회,2244,22,-81,-115,-82,-100,-54,-79,-60
2867,고령화준비지수,0,0,0,0,0,0,0,0,0
2868,공동구매,1209,1,73,146,58,22,-39,-5,-3
2869,공동체지원농업,15,-1,-1,0,-1,-1,-1,0,0
2870,공변량분석,3,0,0,0,0,0,0,0,0
2871,교통약자,3405,-15,-96,-72,32,7,-4,-80,-82
2872,국가별 소프트파워,6,1,0,0,0,1,-1,0,-1
2873,권력누수현상,63,-5,-4,-3,1,0,1,-3,13
2874,그라운드스웰 효과,0,0,0,0,0,0,0,0,0
2875,낙인효과,307,12,23,25,2,18,0,5,29
2876,네오 러다이트,12,-1,-1,-1,-1,-1,-1,-1,1
2877,노모포비아,15,0,0,-1,8,-2,-2,0,1
2878,노블리스 오블리제,83,-2,-3,-2,-1,1,0,-4,0
2879,노쇼,1158,-76,1,-63,-64,-74,-39,-51,-54
2880,니트족,69,0,4,-4,-5,-4,7,-1,-2
2881,님투현상,0,0,0,0,0,0,0,0,0
2882,다원적 무지,4,0,0,2,0,0,1,0,0
2883,다이아미스터,0,0,0,0,0,0,0,0,0
2884,단카이세대,63,2,-3,-2,-5,-4,-4,-2,-4
2885,대중명품,4,0,1,0,2,0,8,-1,-1
2886,도시형주택,22,-2,-1,-1,-1,-1,-1,-2,0
2887,도약의 10년 법칙,3,0,0,0,0,0,0,0,0
2888,디스토피아,350,21,7,13,28,6,11,-9,-4
2889,디지털 네이티브,276,5,2,-7,18,13,11,16,0
2890,디지털 디톡스,249,-11,-18,-12,-17,-13,-5,-11,-9
2891,딱지어음,0,0,0,0,0,0,0,0,0
2892,땅콩주택,8,-1,-1,-1,-1,1,-1,0,0
2893,떴다방,250,6,23,1,13,-9,73,-9,-20
2894,렌트 푸어,492,21,-1,53,21,17,-2,13,15
2895,리마 신드롬,31,-3,-1,1,-1,-1,-1,0,1
2896,리서슈머,0,0,0,0,0,0,0,0,0
2897,리터루족,5,0,1,0,0,0,0,1,0
2898,링겔만효과,5,1,0,0,1,1,0,1,0
2899,메가시티 ,280,67,35,5,92,3,24,95,82
2900,메디치효과,10,1,-1,-1,-1,-1,-1,0,-1
2901,몰링족,12,3,6,-1,-2,-2,-1,-1,-1
2902,민달팽이세대,3,0,0,0,0,0,0,0,1
2903,밀레니얼 세대,5325,64,-43,-95,-46,-3,5,18,5
2904,바나나현상,2,0,0,0,0,0,0,0,0
2905,바쿠가이,0,0,0,0,0,0,0,0,0
2906,버블세븐 ,15,8,7,4,3,-3,-3,-2,3
2907,베이비박스,175,-10,-9,-7,-10,-5,-8,-4,-11
2908,북한이탈주민,1856,0,-28,-30,-59,-30,25,1,-51
2909,블랙다이아몬드 ,25,-2,-2,-2,-1,-2,-2,0,-1
2910,산업공동화,38,-1,-3,-3,-2,-3,-2,-1,2
2911,소녀효과,1,0,0,0,0,0,0,0,0
2912,소셜림픽,0,0,0,0,0,0,0,0,0
2913,소프트노믹스,0,0,0,0,0,0,0,0,0
2914,스낵컬쳐,14,-1,0,-1,5,-1,1,-1,0
2915,스마트아일랜드족,0,0,0,0,0,0,0,0,0
2916,스테이케이션,97,-4,-5,-2,0,2,15,49,1
2917,슬리포노믹스,64,-4,-5,-5,-2,0,2,14,5
2918,식파라치,5,0,0,0,0,0,0,0,0
2919,실버서퍼,23,0,-2,-2,-1,-2,1,-1,-2
2920,아폴로 신드롬,4,0,0,0,0,1,0,1,0
2921,어반 그래니,1,1,0,0,0,0,0,0,1
2922,에볼라 바이러스,224,229,398,302,306,223,25,50,-35
2923,에이지퀘이크,0,0,0,0,0,0,0,0,0
2924,에코버블,21,-2,-2,-2,-1,-1,-1,-1,5
2925,에코세대,77,-2,-6,-2,-2,-5,-3,0,-2
2926,엔지족,1,0,0,0,0,0,0,0,0
2927,엘리티즘,1,1,0,0,1,0,0,1,0
2928,역경지수,6,0,1,5,0,-1,0,-1,-1
2929,와타나베 부인,45,2,-4,-4,1,0,-1,-2,-1
2930,워킹푸어,23,-2,-2,-1,-2,-1,-1,1,-1
2931,웹버족,3,1,0,0,0,0,0,0,0
2932,유리천장,1025,-24,-27,-21,-48,-2,-15,-11,-13
2933,자라 증후군,253,29,76,19,-6,-3,-8,-14,-8
2934,장수리스크,8,0,-1,-1,-1,-1,0,1,0
2935,전수조사,8462,374,2589,2485,-157,122,-106,234,-157
2936,젠트리피케이션,976,-29,27,-23,-51,-27,-20,-21,-43
2937,중규직,20,1,-2,-2,-2,-1,1,1,0
2938,지리적표시,328,20,-19,-9,-3,13,9,15,-4
2939,지정학적 리스크,1278,289,-79,-101,-78,-79,-28,-86,-85
2940,칵테일 위기,375,5,-18,-10,11,2,3,-5,1
2941,칵테일파티 효과,5,0,0,0,0,1,1,0,0
2942,캐시몹,0,0,0,0,0,0,0,0,0
2943,코넥스,1684,-31,-84,27,-59,-63,-21,-35,-25
2944,코쿠닝,7,-1,-1,0,0,1,0,1,0
2945,코쿤하우스,0,0,0,0,0,0,0,0,0
2946,코피스족,14,0,-1,-1,-1,-1,-1,0,-1
2947,쿨맵시,37,-3,-2,0,-3,-3,-2,2,0
2948,테크노스트레스 증후군,0,0,0,0,0,0,0,0,0
2949,테크노크라시,7,-1,-1,1,0,0,-1,-1,-1
2950,통크족,0,0,1,0,0,0,0,0,0
2951,트리즈,99,-5,-6,12,-7,-5,7,1,-3
2952,트윈슈머,0,0,0,0,0,0,0,0,0
2953,티파티,68,1,-1,-1,2,0,-4,-3,0
2954,패널리즘,0,0,0,0,0,0,0,0,0
2955,포미족,17,3,-1,-1,0,-1,0,-1,-1
2956,프레너미,16,2,-1,0,-1,1,1,2,3
2957,하이타오족,3,0,0,0,0,0,0,0,0
2958,해외 직구,2493,-96,7,-9,-53,-21,-32,53,-52
2959,호모헌드레드,5,0,0,1,0,0,0,1,0
